writer_id,imdb_title_id,writer
4703,tt0028117,Peter Milne
4704,tt0028117,Hugh Cummings
4705,tt0028118,Sam Hellman
4706,tt0028118,Gladys Lehman
4707,tt0028120,Waldemar Young
4708,tt0028120,Virginia Van Upp
4709,tt0028132,Horace McCoy
4710,tt0028132,Horace McCoy
4711,tt0028135,Franklin D. Roosevelt
4712,tt0028135,Samuel Hopkins Adams
4713,tt0028138,Walter DeLeon
4714,tt0028138,Francis Martin
4715,tt0028140,Al Martin
4716,tt0028141,Nunnally Johnson
4717,tt0028142,Gene Markey
4718,tt0028142,William M. Conselman
4719,tt0028143,Gene Fowler
4720,tt0028143,Howard Ellis Smith
4721,tt0028144,Abem Finkel
4722,tt0028144,Harold Buckley
4723,tt0028158,Helen Hunt Jackson
4724,tt0028158,Lamar Trotti
4725,tt0028163,Stuart E. McGowan
4726,tt0028163,Dorrell McGowan
4727,tt0028165,John Dos Passos
4728,tt0028165,Emilio Gómez Muriel
4729,tt0028167,Carl Zuckmayer
4730,tt0028167,June Head
4731,tt0028176,Leslie Arliss
4732,tt0028176,Michael Barringer
4733,tt0028178,Jack Moffitt
4734,tt0028178,Sidney Salkow
4735,tt0028181,Dorrell McGowan
4736,tt0028181,Stuart E. McGowan
4737,tt0028190,Abem Finkel
4738,tt0028190,Harold Buckley
4739,tt0028191,Joel Sayre
4740,tt0028191,William Faulkner
4741,tt0028197,Walter Noble Burns
4742,tt0028197,William A. Wellman
4743,tt0028200,Al Martin
4744,tt0028201,Sacha Guitry
4745,tt0028203,William Shakespeare
4746,tt0028203,Talbot Jennings
4747,tt0028207,Frances Goodrich
4748,tt0028207,Albert Hackett
4749,tt0028212,Joseph Conrad
4750,tt0028212,Charles Bennett
4751,tt0028216,Anita Loos
4752,tt0028216,Robert E. Hopkins
4753,tt0028217,Shivram Vashikar
4754,tt0028219,Brown Holmes
4755,tt0028219,Dashiell Hammett
4756,tt0028225,Kurt Heuser
4757,tt0028225,Douglas Sirk
4758,tt0028227,George Waggner
4759,tt0028227,Dorrell McGowan
4760,tt0028231,Campbell Dixon
4761,tt0028231,W. Somerset Maugham
4762,tt0028237,Sergey Gerasimov
4763,tt0028237,Yuri German
4764,tt0028240,Sidney Gilliat
4765,tt0028240,Frank Launder
4766,tt0028241,Robert F. Hill
4767,tt0028241,William Buchanan
4768,tt0028243,Terence Egan
4769,tt0028243,H. Fowler Mear
4770,tt0028249,Edna Ferber
4771,tt0028249,Oscar Hammerstein II
4772,tt0028257,Robert Lord
4773,tt0028257,Warren Duff
4774,tt0028260,Raymond L. Schrock
4775,tt0028260,Rex Taylor
4776,tt0028269,John Lee Mahin
4777,tt0028269,Frances Goodrich
4778,tt0028270,Viola Brothers Shore
4779,tt0028270,Muriel Scheck
4780,tt0028272,F. Hugh Herbert
4781,tt0028272,Brown Holmes
4782,tt0028282,Claude Wallace
4783,tt0028282,Dorothy Holloway
4784,tt0028283,John P. McCarthy
4785,tt0028283,Robert Emmett Tansey
4786,tt0028284,William Jacobs
4787,tt0028284,William Jacobs
4788,tt0028286,Jerry Wald
4789,tt0028286,Julius J. Epstein
4790,tt0028290,Erle Stanley Gardner
4791,tt0028290,Louis Stevens
4792,tt0028291,Milton Krims
4793,tt0028291,Lawrence P. Bachmann
4794,tt0028305,Tom Buckingham
4795,tt0028305,Pat C. Flick
4796,tt0028310,Casey Robinson
4797,tt0028310,Warren Duff
4798,tt0028313,Sheridan Gibney
4799,tt0028313,Pierre Collings
