member_id,member
7227,Sydney Howard
7228,Frank Parker
7229,Carlyle Moore Jr.
7230,Donald Mills
7231,Harry Mills
7232,Herbert Mills
7233,Ted Fio Rito
7234,Ted Fio Rito Orchestra
7235,Emerson Treacy
7236,Yoshiko Tsubouchi
7237,Kiyoshi Aono
7238,Mariko Aoyama
7239,Mitsumura Ikebe
7240,Mitsuru Wakamiya
7241,Nagamasa Yamada
7242,Munenobu Yui
7243,Mrs. Leslie Carter
7244,Miguel Ligero
7245,Roberto Rey
7246,Raquel Rodrigo
7247,Sélica Pérez Carpio
7248,Dolores Cortés
7249,Charito Leonís
7250,Rafael Calvo
7251,Enrique Salvador
7252,Carmen Guerra
7253,Isabel de Miguel
7254,Maria Andergast
7255,Bertl Schultes
7256,Jimmie Fox
7257,Eduard Köck
7258,Melanie Horeschowsky
7259,Emmerich Albert
7260,Hans Jamnig
7261,Luis Gerold
7262,Lore Schuetzendorf
7263,Borwin Walth
7264,Harry Warren
7265,Al Dubin
7266,Leonid Utyosov
7267,Lyubov Orlova
7268,Fyodor Kurikhin
7269,Marya Ivanovna
7270,Phillip Cooper
7271,Adrian Rosley
7272,Billy Lee
7273,Alfred Delcambre
7274,Donald Gray
7275,Colin Tapley
7276,Gwendolyn Logan
7277,Jay Henry
7278,Lenita Lane
7279,Dick Elliott
7280,Frankie Thomas
7281,Richard Barbee
7282,Frank M. Thomas
7283,Mona Bruns
7284,Lucile Watson
7285,Betty Jane Graham
7286,Robert Taylor
7287,Ruth Gillette
7288,Frank Otto
7289,Reed Brown Jr.
7290,Cliff Dunstan
7291,Hal Le Roy
7292,Charles Bastin
7293,Sam Lee
7294,Al Shaw
7295,Josephine Baker
7296,Yvette Lebon
7297,Palau
7298,Claire Gérard
7299,Godfrey Tearle
7300,Peggy Ashcroft
7301,John Laurie
7302,Wylie Watson
7303,Gus McNaughton
7304,Peggy Simpson
7305,Sergey Stolyarov
7306,G. Tsoi
7307,N. Tabunasov
7308,L. Kan
7309,I. Kim
7310,Boris Dobronravov
7311,Vadim Gusev
7312,Maria Klyuchareva
7313,Yekaterina Korchagina-Aleksandrovskaya
7314,Vasili Novikov
7315,Stuart Casey
7316,Wiley Post
7317,Robert Allen
7318,Victor Kilian
7319,Robert Middlemass
7320,Wyrley Birch
7321,Olivia de Havilland
7322,Fred Stone
7323,Jonathan Hale
7324,Käthe Gold
7325,Fita Benkhoff
7326,Vilma Bekendorf
7327,Annie Ann
7328,Hilde Boenisch
7329,Ewald Wenck
7330,Ellen-Ruth Knapp-Güttingen
7331,Annemarie Korff
7332,Liesl Otto
7333,Annemarie Schwindt
7334,Freddie Bartholomew
7335,Gyles Isham
7336,Moroni Olsen
7337,Margaret Armstrong
7338,Adeline Craig
7339,Brian Donlevy
7340,Phyllis Brooks
7341,Molly Lamont
7342,Jack Randall
7343,Margot Grahame
7344,Ray Mayer
7345,Lloyd Nolan
7346,Raymond Brown
7347,Reine Paulet
7348,Jesús Castro Blanco
7349,Robert Ozanne
7350,Little Jacky
7351,Roger Gray
7352,Behzat Butak
7353,I. Galip Arcan
7354,Hazim Körmükçü
7355,Mahmut Morali
7356,Talat Artemel
7357,Feriha Tevfik Negüz
7358,Cahide Sonku
7359,Nafia Arcan
7360,Naciye
7361,Muhsin Ertugrul
7362,Behzat Haki
7363,William Faversham
7364,Dean Jagger
7365,John Buckler
7366,Will Hay
7367,Jimmy Hanley
7368,Davy Burnaby
7369,Norma Varden
7370,Claude Dampier
7371,Percy Walsh
7372,Kate MacKenna
7373,Anne Darling
7374,The Maxellos
7375,Marie Wilson
7376,Donald Ross
7377,Frank Dawson
7378,Harry Seymour
7379,Eleanor Powell
7380,Buddy Ebsen
7381,June Knight
7382,Vilma Ebsen
7383,Nick Long Jr.
7384,Robert Wildhack
7385,Frances Langford
7386,Harry Stockwell
7387,Lalo Encinas
7388,Buck
7389,Mark Lester
7390,Norah Howard
7391,Robertson Hare
7392,Margaret Withers
7393,Glennis Lorimer
7394,Jack Hobbs
7395,Robert Harrigan
7396,Joseph R. Tozer
7397,Keith Hitchcock
7398,Anita Kerry
7399,June Travis
7400,Martha Tibbetts
7401,Dick Purcell
7402,Thomas Beck
7403,Rita Hayworth
7404,Anita Brown
7405,Keye Luke
7406,Ruth Peterson
7407,Perry Ivins
7408,Jon Hall
7409,Neil Fitzgerald
7410,Liev De Maigret
7411,Carol Ann Beery
7412,Francis Joyner
7413,Georgette Harvey
7414,Jess Cavin
7415,Augustus Smith
7416,Richard Huey
7417,Philip Ober
7418,Shreveport Home Wreckers
7419,Jane Carr
7420,Billy Bletcher
7421,Jerry Frank
7422,William Millman
7423,Margot D'Use
7424,Heidi Shope
7425,Lilli Palmer
7426,Cecil Parker
7427,Richard Grey
7428,Raymond Lovell
7429,Wyndham Goldie
7430,Jane Millican
7431,Bellenden Clarke
7432,Elisabeth Risdon
7433,Charles Waldron
7434,A. Gest
7435,Ramsay Hill
7436,Esther Dale
7437,Scotty Beckett
7438,Gary Leon
7439,Frieda Inescort
7440,Fay Chaldecott
7441,Hugh Walpole
7442,Jean Cadell
7443,Joseph De Grasse
7444,Carmen Laroux
7445,Francisco Moreno
7446,Betty Jean Hainey
7447,Simone Berriau
7448,Thérèse Dorny
7449,Jeanne Fusier-Gir
7450,Jeanne Véniat
7451,Nane Germon
7452,André Gabriello
7453,Jack Norton
7454,Frances Grant
7455,Fred Wallace
7456,Grace Stafford
7457,Joe Downing
7458,Carlos Gardel
7459,Tito Lusiardo
7460,Manuel Peluffo
7461,Francisco Flores del Campo
7462,José Luis Tortosa
7463,Fernando Adelantado
7464,Suzanne Dulier
7465,Celia Villa
7466,Agustín Cornejo
7467,Alberto Infanta
7468,Giulio de Capua
7469,José Moriche
7470,Astor Piazzolla
7471,Joan Woodbury
7472,Al Lydell
7473,John Merton
7474,George Mari
7475,Juan Torena
7476,Henry Sylvester
7477,Michelette Burani
7478,Wilfred Hari
7479,Harold Berquist
7480,Richard Bonelli
7481,Henry Taylor
7482,Jimmy Hollywood
7483,Eddie Bartell
7484,Harry Barris
7485,John Dilson
7486,Marshall Ruth
7487,John Picorri
7488,Herbert Clifton
7489,Henry Fonda
7490,Louis Hayward
7491,Nana Bryant
7492,David Niven
7493,Anna Lee
7494,Constance Godridge
7495,Eddie Gray
7496,Donald Stewart
7497,Walter Bonn
7498,Phillip Dare
7499,Howard Marion-Crawford
7500,H.G. Stoker
7501,Lois Kent
7502,June Martel
7503,Miki Morita
7504,Adele St. Mauer
7505,Lionel Stander
7506,Vivien Leigh
7507,David Horne
7508,Vera Bogetti
7509,Ronald Shiner
7510,Kate Saxon
7511,George White
7512,The Scandals Beauties
7513,Ralph Bunker
7514,Patricia Hilliard
7515,Mark Daly
7516,Elliott Mason
7517,Hay Petrie
7518,Quinton McPherson
7519,Eddie Craven
7520,Bill Elliott
7521,Vesey O'Davoren
7522,Rosalind Keith
7523,Pat Moriarity
7524,Mack Gray
7525,Frank Shields
7526,Tito Coral
7527,Lucio Villegas
7528,Joe Frye
7529,Judy Canova
7530,June Clayworth
7531,June Smaney
7532,Thelma Woodruff
7533,Olive Jones
7534,Alma Chester
7535,Mike Lally
7536,George Lloyd
7537,Onest Conley
7538,George Offerman Jr.
7539,Mary Jean House
7540,Daijirô Natsukawa
7541,Chiyoko Ôkura
7542,Kuniko Miyake
7543,Yôko Umemura
7544,Kazuyoshi Takeda
7545,Ayako Nijo
7546,Mitsugu Terajima
7547,Tôichirô Negishi
7548,Kasuke Koizumi
7549,Gene Gerrard
7550,Patric Knowles
7551,Viola Keats
7552,George Hayes
7553,Henrietta Watson
7554,Jack Powell
7555,Nick Moro
7556,Maria Gambarelli
7557,Fats Waller
7558,Jeni Le Gon
7559,Paula Stone
7560,Franklyn Farnum
7561,Lily Pons
7562,Lucille Ball
7563,Sybil Jason
7564,Eddie Acuff
7565,Richard Powell
7566,Tony De Marco
7567,Sally De Marco
7568,Greyboy the Horse
7569,Joan Breslau
7570,Leo McCabe
7571,Harvey Parry
7572,Peggy Wood
7573,Clifford Severn
7574,Mitsuyo Mizushima
7575,Shin Saburi
7576,Yoko Kozakura
7577,Kiyoko Rokugo
7578,Antonin Berval
7579,Ghislaine Bru
7580,Armand Larcher
7581,Duluard
7582,Paul Grail
7583,Renée Dennsy
7584,André Alerme
7585,Jean Murat
7586,Louis Jouvet
7587,Micheline Cheirel
7588,Maryse Wendling
7589,Marguerite Ducouret
7590,Bernard Lancret
7591,Alfred Adam
7592,Arthur Devère
7593,Alexander D'Arcy
7594,Dixie Dunbar
7595,Kenny Baker
7596,Charles Quigley
7597,Paxton Sisters
7598,Patricia Farr
7599,Jack Adair
7600,John Wood
7601,Julien Mitchell
7602,Judy Gunn
7603,Michael Hogan
7604,Olga Lindo
7605,Nelson Keys
7606,Viola Compton
7607,Sam Wilkinson
7608,Margaret Swope
7609,Nick Shaid
7610,Wally Howe
7611,Julia Griffith
7612,Gordon Jones
7613,Bessie Lyle
7614,Hannah Washington
7615,Martha Merrill
7616,Henry Mollison
7617,Gracie Fields
7618,Douglas Wakefield
7619,Billy Nelson
7620,Harry Tate
7621,Huntley Wright
7622,Morris Harvey
7623,Norman Walker
7624,Tommy Fields
7625,Helen Ferrers
7626,Kenneth Kove
7627,Jack Melford
7628,Dixie Lee
7629,Maurice Escande
7630,Aimé Clariond
7631,Jacques Dumesnil
7632,Max Michel
7633,Louis Eymond
7634,Jean Fay
7635,Georges Prieur
7636,Alyce Ardell
7637,Lionel Pape
7638,Margaret Lockwood
7639,Tony Hankey
7640,Carlotta Monti
7641,Isuzu Yamada
7642,Komako Hara
7643,Eiji Nakano
7644,Kinue Utagawa
7645,Keiji Ôizumi
7646,Shin Shibata
7647,Shizuko Takizawa
7648,Tadashi Torii
7649,Harley Wood
7650,Hugh McArthur
7651,Pat Carlyle
7652,Richard Erskine
7653,Juanita Fletcher
7654,Hal Taggart
7655,Gloria Browne
7656,June Gittelson
7657,Carroll Borland
7658,Alan Baxter
7659,Frank Sully
7660,Frances Gregg
7661,Rita Stanwood
7662,Albrecht Schoenhals
7663,Ingeborg Theek
7664,Traute Bengen
7665,Eva Schmid-Kayser
7666,Erika Seibert
7667,André Pollack
7668,Jean Castan
7669,Le Petit Jacques
7670,d'Armans
7671,Fernand Bruno
7672,Robert Aviérinos
7673,Robert Chaux
7674,Dernard
7675,John Dubrou
7676,Jean Inglesakis
7677,Le-Van-Kim
7678,Rellys
7679,Henry Roquemore
7680,Lee Prather
7681,Robert Walker
7682,Jack Kenney
7683,Edmund Cobb
7684,Warren Hull
7685,Allen Wood
7686,Queenie Smith
7687,The Cabin Kids
7688,Jane Kerr
7689,Charles Haefeli
7690,Valdemar Dalquist
7691,Julia Cæsar
7692,Tollie Zellman
7693,Edvin Adolphson
7694,Ingrid Bergman
7695,Eric Abrahamsson
7696,Weyler Hildebrand
7697,James Stewart
7698,Henry Mowbray
7699,Allen Jung
7700,Larry Francis
7701,Billy Sullivan
7702,Tod Slaughter
7703,Sophie Stewart
7704,D.J. Williams
7705,Eric Portman
7706,Gerrard Tyrell
7707,Ann Trevor
7708,Stella Rho
7709,Herbert Leonard
7710,Harry Ellerbe
7711,Rosina Lawrence
7712,Movita
7713,Mamo Clark
7714,Byron Russell
7715,Percy Waram
7716,Luke Chan
7717,Ernest F. Young
7718,Sam Lufkin
7719,Norman Houston
7720,Arthur Margetson
7721,Edmund Willard
7722,George Mozart
7723,Johnnie Schofield
7724,Gunner Moir
7725,Ben Welden
7726,Clifford McLaglen
7727,Terence de Marney
7728,Edgar Pierce
7729,Herbert Cameron
7730,Hansi Knoteck
7731,Kurt Fischer-Fehling
7732,Jeanette Bethge
7733,Lina Carstens
7734,Fritz Hoopts
7735,Erich Dunskus
7736,Erwin Klietsch
7737,Hans Meyer-Hanno
7738,Ellen Becker
7739,Anita Düwell
7740,Bruce Bennett
7741,Ula Holt
7742,Ashton Dearholt
7743,Frank Baker
7744,Harry Ernest
7745,Dale Walsh
7746,Jiggs
7747,Jackie Gentry
7748,Allan Cavan
7749,Jack Montgomery
7750,Mitzi
7751,Allan Jones
7752,George Formby
7753,Florence Desmond
7754,Howard Douglas
7755,Beatrix Fielden-Kaye
7756,Eve Lister
7757,Edward Rigby
7758,Evelyn Roberts
7759,Ernest Sefton
7760,Arthur Young
7761,Joan Fontaine
7762,David S. Horsley
7763,Jean Chatburn
7764,E.J. Babille
7765,Vladimir Konstantinov
7766,Fyodor Brest
7767,Mikhail Dagmarov
7768,Yuri Khmelnitsky
7769,Leona Maricle
7770,Jack Daley
7771,Marcia Blair
7772,Johnny Mercer
7773,Evelyn Poe
7774,Rene Ray
7775,Derrick De Marney
7776,John Clements
7777,Mary Hinton
7778,Gerald Barry
7779,Richard Goolden
7780,John Turnbull
7781,Cecil Landau
7782,Thorley Walters
7783,Vernon Kelso
7784,Mitsusaburô Ramon
7785,Genichi Fuji
7786,Mitsuru Tojo
7787,Junichi Kitamura
7788,Itô. Sue
7789,Suisei Matsui
7790,Chikako Hosokawa
7791,Masako Tsutsumi
7792,Ryuko Umezono
7793,Chitose Hayashi
7794,Chisato Matsumoto
7795,Masako Sanjo
7796,Mariyo Matsumoto
7797,Heihachirô Ôkawa
7798,Kaoru Itô
7799,Osamu Takizawa
7800,Akira Kishii
7801,Kamatari Fujiwara
7802,Rosemary Ames
7803,Poodles Hanneford
7804,Rita Owin
7805,Pinky Tomlin
7806,Nina Visaroff
7807,Perry Murdock
7808,Gordon Clifford
7809,Cathleen Nesbitt
7810,Ronald Ward
7811,Beatrix Lehmann
7812,Jack Livesey
7813,Alexander Sarner
7814,Paul Bernard
7815,Jean-Max
7816,Arletty
7817,Jenny Burnay
7818,Georges K. Benda
7819,Correa
7820,Richard Waring
7821,Edward Cooper
7822,Brenda Forbes
7823,Betsy King Ross
7824,Smiley Burnette
7825,Peter Potter
7826,Binnie Hale
7827,Milton Rosmer
7828,Reginald Tate
7829,Barry O'Neill
7830,Alice O'Day
7831,Edgar K. Bruce
7832,Louie Emery
7833,Bob Steele
7834,Tom Tyler
7835,Buzz Barton
7836,Dora Clement
7837,Stanley Andrews
7838,Eleanore King
7839,George McKay
7840,Bert Dillard
7841,Frederick Roland
7842,Lester Matthews
7843,Joe Haworth
7844,Mary Wallace
7845,Man Mountain Dean
7846,Carl Randall
7847,Basil Sydney
7848,Zoe Davis
7849,Alastair Sim
7850,Tom Helmore
7851,Martin Lewis
7852,C.M. Hallard
7853,Aubrey Mallalieu
7854,Leota Lorraine
7855,Iris Adrian
7856,Robert Cochran
7857,Martin Walker
7858,Tony Wane
7859,Marqués De Portago
7860,Eric Maturin
7861,Charles Carson
7862,Luao
7863,Kilongalonga
7864,Oboja
7865,Members of Acholi Tribe
7866,Noël Coward
7867,Ernest Cossart
7868,Richard Bond
7869,Helen Strickland
7870,Frank Conlan
7871,O.Z. Whitehead
7872,Raymond Bramley
7873,Zarah Tazil
7874,Manuel López
7875,Philip Ahn
7876,John Lester Johnson
7877,Mary Lawson
7878,Philip Frost
7879,Margaret Callahan
7880,Constance Collier
7881,Helen Gahagan
7882,James Blakeley
7883,William Tannen
7884,Michael Bartlett
7885,Dave O'Brien
7886,Joyce Oliver
7887,Eddie Tamblyn
7888,Ralph Brooks
7889,George Morrell
7890,Broderick O'Farrell
7891,Edward Norris
7892,Herbert Rawlinson
7893,Edythe Elliott
7894,Orrin Burke
7895,Burlington Zephyr
7896,Doris Dawson
7897,Mary Jo Mathews
7898,Katherine Morrow
7899,Paul Guilfoyle
7900,Jane Froman
7901,James Melton
7902,Eddie Conrad
7903,Irvin S. Cobb
7904,John McGuire
7905,Erich Fiedler
7906,Edna Greyff
7907,Karl Hellmer
7908,Volker von Collande
7909,Fritz Genschow
7910,Miliza Korjus
7911,Kurt Getke
7912,Fred Goebel
7913,Kurt Herfuth
7914,Heinz Herkommer
7915,Franz List
7916,Peter Warren
7917,Phil Kramer
7918,Björn Berglund
7919,Håkan Westergren
7920,Tutta Rolf
7921,Nils Ericsson
7922,Blanche Yurka
7923,Kiyozo
7924,Kunitarô Sawamura
7925,Sôji Kiyokawa
7926,Ranko Hanai
7927,Fern Emmett
7928,Fred Allen
7929,Ramona
7930,David Rubinoff
7931,Judy Kelly
7932,Danny Green
7933,Suzanne Lenglen
7934,Rosamond Pinchot
7935,Sam Hayes
7936,Kazuko Ojima
7937,Takayuki Suematsu
7938,Hilda Trevelyan
7939,Cyril Raymond
7940,Michael Shepley
7941,Conway Dixon
7942,Wilfrid Caithness
7943,Edmund D'Alby
7944,Ernest Lynds
7945,Sachiko Chiba
7946,Toshiko Itô
7947,Setsuko Horikoshi
7948,Sadao Maruyama
7949,Norma Taylor
7950,Frankie Marvin
7951,Kô Mihashi
7952,Masao Mishima
7953,Yô Shiomi
7954,Karin Kavli
7955,Erik 'Bullen' Berglund
7956,Sture Lagerwall
7957,Marie-Louise Sorbon
7958,Georg Rydeberg
7959,Georg Blickingberg
7960,Linnéa Hillberg
7961,Stig Järrel
7962,Gabriel Alw
7963,Greta Berthels
7964,Allan Bohlin
7965,Agnes Anderson
7966,Edward Trevor
7967,William 'Billy' Benedict
7968,Phil La Toska
7969,Clem Bevans
7970,Alphonse Martell
7971,Clark Williams
7972,Jeanne Bartlett
7973,Bobby Caldwell
7974,Bradley Metcalfe
7975,Dickie Jones
7976,Hank Bell
7977,The Singing Riders
7978,Don Rowan
7979,J. Anthony Hughes
7980,Arnaud de Bordes
7981,Ben Hewlett
7982,Molly Picon
7983,Simche Fostel
7984,Leon Liebgold
7985,Max Bozyk
7986,Maks Brin
7987,Dora Fakiel
7988,Barbara Liebgold
7989,Samuel Landau
7990,Chana Lewin
7991,Symche Natan
7992,Abraham Kurc
7993,Valentina Kibardina
7994,Stepan Kayukov
7995,Aleksandr Kulakov
7996,S. Leontyev
7997,M. Shelkovsky
7998,Vladimir Sladkopevtsev
7999,Manuel Tamés
8000,Ramón Vallarino
8001,Raúl de Anda
8002,Rafael F. Muñoz
8003,Dolores Camarillo
8004,David Valle González
8005,Max Langler
8006,Silvestre Revueltas
8007,Jean Heuzé
8008,Yves Forget
8009,Serge Grave
8010,Julius Tannen
8011,Romaine Callender
8012,Gloria Mitzi Carpenter
8013,Ann Loring
8014,Bernadene Hayes
8015,John 'Dusty' King
8016,Jean Rogers
8017,Jackie Morrow
8018,Chester Gan
8019,Arthur Loft
8020,Luana Walters
8021,Jimmy Aubrey
8022,Devika Rani
8023,Ashok Kumar
8024,Monorama
8025,Pramila
8026,Kamta Prasad
8027,Kusum Kumari
8028,Anwari
8029,P.F. Pithawala
8030,Kishori Lal
8031,Ishrat
8032,N.M. Joshi
8033,Khosla
8034,Mumtaz Ali
8035,Sunita Devi
8036,Najam Naqvi
8037,Thomas Mitchell
8038,John Gallaudet
8039,Emmett Vogan
8040,Alan Marshal
8041,Teddy Hart
8042,Sam Levene
8043,William Law
8044,Asta
8045,Mrs. Asta
8046,Will Dohm
8047,Norma Wellhoff
8048,Toni Tetzlaff
8049,Ingeborg Peter
8050,Alfred Karen
8051,Ferdinand Robert
8052,Tito Guízar
8053,René Cardona
8054,Esther Fernández
8055,Lorenzo Barcelata
8056,Margarita Cortés
8057,Hernán Vera
8058,Armando Alemán
8059,Gaspar Núñez
8060,Lucha María Ávila
8061,Emilio Fernández
8062,Alfred Wellesley
8063,Buena Bent
8064,Jackie Moran
8065,Gale Sondergaard
8066,Billy Mauch
8067,The Avalon Boys
8068,Ken Uehara
8069,Ryuji Ishiyama
8070,Michiko Kuwano
8071,Mayumi Tsukiji
8072,Kazuji Sakai
8073,Shôsuke Agata
8074,Henry Ainley
8075,Leon Quartermaine
8076,Stuart Robertson
8077,Aubrey Mather
8078,Richard Ainley
8079,Peter Bull
8080,Tony Martin
8081,Hall Johnson Choir
8082,Cecil Weston
8083,Harry Worth
8084,Howard Lang
8085,Joe Rickson
8086,Frank Layton
8087,Chill Wills
8088,Suzy Prim
8089,Jany Holt
8090,René Génin
8091,Paul Temps
8092,Henri Saint-Isle
8093,Nathalie Alexeeff
8094,Jacques Baumer
8095,Marcelle Géniat
8096,Rafael Medina
8097,Robert Moor
8098,Jerome Cowan
8099,Ronald Sinclair
8100,P.J. Kelly
8101,Martha Raye
8102,Frank Forest
8103,Benny Fields
8104,Sam Hearn
8105,Stan Kavanaugh
8106,Benny Goodman
8107,Benny Goodman and His Orchestra
8108,Dolores Casey
8109,Doris Canfield
8110,Phillip Huston
8111,Jay Berwanger
8112,William Shakespeare
8113,Robert 'Bobby' Wilson
8114,James 'Monk' Moscrip
8115,Irwin 'King Kong' Klein
8116,Gomer Jones
8117,Robert 'Bones' Hamilton
8118,Kay Hughes
8119,Sally Payne
8120,William Newell
8121,Max Terhune
8122,Sons of the Pioneers
8123,The Jones Boys
8124,The Beverly Hillbillies
8125,The Light Crust Doughboys
8126,Champion
8127,Rex King
8128,Clifford Soubier
8129,Alonzo Price
8130,Dorothy Vaughan
8131,John Litel
8132,Darla Hood
8133,Yogi
8134,Georges
8135,Jalna
8136,Reginald Gardiner
8137,Barnett Parker
8138,J. Marshall Smith
8139,Kathleen Lockhart
8140,Louise Latimer
8141,Sibyl Harris
8142,Robert Paige
8143,Sammy White
8144,Allen Pomeroy
8145,Chill Wills and His Avalon Boys
8146,George Houston
8147,George J. Lewis
8148,Alberto Gandero
8149,Harold Howard
8150,Charles Moyer
8151,Jane Bryan
8152,Nedda Harrigan
8153,Gordon Hart
8154,Harry Hayden
8155,Ruth Robinson
8156,Walter Holbrook
8157,Princess Baba
8158,George Brasno
8159,Olive Brasno
8160,Maxine Reiner
8161,Shirley Deane
8162,Maurice Cass
8163,Helen Wood
8164,Gavin Muir
8165,John Henry Allen
8166,Harry Jans
8167,Ivan Miller
8168,Maxine Jennings
8169,Beverly Roberts
8170,Lyle Moraine
8171,Alexander Cross
8172,Paul Draper
8173,Ben Blue
8174,Marsha Hunt
8175,Leif Erickson
8176,Eleanore Whitney
8177,Olympe Bradna
8178,Louis Da Pron
8179,Frances Farmer
8180,Mary Nash
8181,Andrea Leeds
8182,Charles Halton
8183,Ray Corrigan
8184,Sammy McKim
8185,Harry Harvey
8186,Joe Cunningham
8187,Prince
8188,Kay Linaker
8189,Alma Kruger
8190,Henri Guisol
8191,Maurice Baquet
8192,Jacques B. Brunius
8193,Marcel Duhamel
8194,Pierre Huchet
8195,Max Morise
8196,Charbonnier
8197,Harriet Russell
8198,John Bohn
8199,Geraldine Kay
8200,Jean Brooks
8201,Patsy Berlin
8202,Joe Verdi
8203,Dean Raymond
8204,Marjorie Taylor
8205,George M. Slater
8206,Charles Penrose
8207,Norman Pierce
8208,Flotsam and Jetsam
8209,B.C. Hilliam
8210,Beatrix Thomson
8211,Reginald Purdell
8212,Frederick Piper
8213,Googie Withers
8214,Mabel Poulton
8215,Ruth Mix
8216,Nancy Caswell
8217,Helen Gibson
8218,Chief Thundercloud
8219,Bobby Nelson
8220,Robert Bassac
8221,Charblay
8222,Charles Collins
8223,Alma Real
8224,Julian Rivero
8225,John Eberts
8226,The Royal Cansino Dancers
8227,John Carradine
8228,Baron James Lichter
8229,Michael Mark
8230,Manuel King
8231,Elaine Shepard
8232,Assia Noris
8233,Luigi Almirante
8234,Mario Gallina
8235,Gemma Bolognesi
8236,Yakov Segel
8237,Mikhail Romanov
8238,Nikolai Vitovtov
8239,A. Adelung
8240,Nikolai Michurin
8241,Buster Slaven
8242,Grace Ford
8243,Robert Kent
8244,Brook Byron
8245,Billy McClain
8246,Maria Ouspenskaya
8247,Odette Myrtil
8248,Harlan Briggs
8249,Kathryn Marlowe
8250,John Payne
8251,Frank Jenks
8252,Gloria Holden
8253,Jean-Louis Barrault
8254,Nadine Vogel
8255,Agnès Capri
8256,Ky Duyen
8257,Jane Loury
8258,Madeleine Suffel
8259,Carol Hughes
8260,Rosalind Marquis
8261,Tania Fédor
8262,Jean Worms
8263,Anielka Elter
8264,Marie-Laure
8265,Philippe Richard
8266,Fred Pasquali
8267,Priscilla Lawson
8268,Jack 'Tiny' Lipson
8269,Duke York
8270,Muriel Goodspeed
8271,Earl Askam
8272,House Peters Jr.
8273,Lynton Brent
8274,Harriet Nelson
8275,Beniamino Gigli
8276,Ivan Brandt
8277,Jeanne Stuart
8278,Richard Gofe
8279,George Walcott
8280,Peter Voß
8281,Eduard Wenck
8282,Ernst Stimmel
8283,Mimi Thoma
8284,Martha Chapin
8285,Gay Sheridan
8286,Vera Steadman
8287,Eddie Laughton
8288,Kent Smith
8289,Tilly Losch
8290,Nino Martini
8291,George Du Count
8292,Lee Tung Foo
8293,John O'Hara
8294,Billie 'Buckwheat' Thomas
8295,Carl 'Alfalfa' Switzer
8296,Dick Curtis
8297,Benkei Shiganoya
8298,Eitarô Shindô
8299,Taizô Fukami
8300,Fumio Okura
8301,Sakurako Iwama
8302,Namiko Kawashima
8303,Reiko Aoi
8304,J. Edward Bromberg
8305,Lynne Berkeley
8306,June Storey
8307,Rita Gould
8308,Erich Kestin
8309,Otto Stoeckel
8310,Thomas Cziruchin
8311,Peter Lau
8312,Jac Diehl
8313,Arno Ebert
8314,Fred Köster
8315,John Indrisano
8316,Nick Stewart
8317,Victor Moore
8318,Lee Dixon
8319,Paul Irving
8320,Roger Duchesne
8321,Ferdinand Hart
8322,Truda Grosslichtová
8323,Ernst Reicher
8324,Edward McNamara
8325,Matty Fain
8326,Rex Ingram
8327,Oscar Polk
8328,Eddie 'Rochester' Anderson
8329,Abraham Gleaves
8330,Myrtle Anderson
8331,Al Stokes
8332,Edna Mae Harris
8333,James Fuller
8334,George Randol
8335,Ida Forsyne
8336,Ray Martin
8337,Charles Andrews
8338,Dudley Dickerson
8339,Lynn Gabriel
8340,Charles Martin
8341,Philip Hurlic
8342,Edgar Edwards
8343,Tomoko Naniwa
8344,Jun Yokoyama
8345,Mártha Eggerth
8346,Johannes Heesters
8347,Kurt Meisel
8348,Herbert Hübner
8349,Ernst Waldow
8350,Ingeborg von Kusserow
8351,Iwa Wanja
8352,Flockina von Platen
8353,Otto Treßler
8354,Edwin Jürgensen
8355,Gail Sheridan
8356,Morris Ankrum
8357,Grant Richards
8358,Ray Whitley
8359,Claude Smith
8360,Inga Tidblad
8361,Anders Henrikson
8362,Hasse Ekman
8363,Britt Hagman
8364,Houseley Stevenson
8365,Hugh Marlowe
8366,Emily LaRue
8367,Cyril Wells
8368,Warren Jenkins
8369,Lisette Lanvin
8370,Roger Blin
8371,Génia Vaury
8372,Raymond Segard
8373,Marcel Mouloudji
8374,Joseph Kosma
8375,Joan Wyndham
8376,Mona Goya
8377,Anthony Ireland
8378,Nina Boucicault
8379,J.H. Roberts
8380,Victor Rietti
8381,Dorothy Lamour
8382,Hugh Buckler
8383,Sally Martin
8384,Roberta Law
8385,Richard Terry
8386,Viktoria von Ballasko
8387,Werner Kunig
8388,Karli Zwingmann
8389,Elise Aulinger
8390,Hans Zesch-Ballot
8391,Marcella Albani
8392,Walter Franck
8393,August Eichhorn
8394,Paul Verhoeven
8395,Hal Gordon
8396,Tom Payne
8397,Binkie Stuart
8398,Maxie Rosenbloom
8399,Nola Luxford
8400,Justine Chase
8401,Barbara Shields
8402,Cy Kendall
8403,Herbert Heywood
8404,Ted Oliver
8405,Vladimar Bykoff
8406,Herman Bouber
8407,Rini Otte
8408,Matthieu van Eysden
8409,Cor Ruys
8410,Edwin Gubbins Doorenbos
8411,Don Ameche
8412,Wilfrid Lawson
8413,Virginia Field
8414,Art Dupuis
8415,Ann Rutherford
8416,Etta McDaniel
8417,Tom Brower
8418,Cliff Lyons
8419,Al Taylor
8420,Tracy Layne
8421,Bunny Beatty
8422,Eric Alden
8423,George Sanders
8424,Jim Toney
8425,Rodney Hildebrand
8426,Zita Perczel
8427,Imre Ráday
8428,Ella Gombaszögi
